"DateTime","FSC-Gain","SSC-Gain","SSC-B-Gain","UV1-Gain","UV2-Gain","UV3-Gain","UV4-Gain","UV5-Gain","UV6-Gain","UV7-Gain","UV8-Gain","UV9-Gain","UV10-Gain","UV11-Gain","UV12-Gain","UV13-Gain","UV14-Gain","UV15-Gain","UV16-Gain","V1-Gain","V2-Gain","V3-Gain","V4-Gain","V5-Gain","V6-Gain","V7-Gain","V8-Gain","V9-Gain","V10-Gain","V11-Gain","V12-Gain","V13-Gain","V14-Gain","V15-Gain","V16-Gain","B1-Gain","B2-Gain","B3-Gain","B4-Gain","B5-Gain","B6-Gain","B7-Gain","B8-Gain","B9-Gain","B10-Gain","B11-Gain","B12-Gain","B13-Gain","B14-Gain","YG1-Gain","YG2-Gain","YG3-Gain","YG4-Gain","YG5-Gain","YG6-Gain","YG7-Gain","YG8-Gain","YG9-Gain","YG10-Gain","R1-Gain","R2-Gain","R3-Gain","R4-Gain","R5-Gain","R6-Gain","R7-Gain","R8-Gain","Flag-FSC-Gain","Flag-SSC-Gain","Flag-SSC-B-Gain","Flag-UV1-Gain","Flag-UV2-Gain","Flag-UV3-Gain","Flag-UV4-Gain","Flag-UV5-Gain","Flag-UV6-Gain","Flag-UV7-Gain","Flag-UV8-Gain","Flag-UV9-Gain","Flag-UV10-Gain","Flag-UV11-Gain","Flag-UV12-Gain","Flag-UV13-Gain","Flag-UV14-Gain","Flag-UV15-Gain","Flag-UV16-Gain","Flag-V1-Gain","Flag-V2-Gain","Flag-V3-Gain","Flag-V4-Gain","Flag-V5-Gain","Flag-V6-Gain","Flag-V7-Gain","Flag-V8-Gain","Flag-V9-Gain","Flag-V10-Gain","Flag-V11-Gain","Flag-V12-Gain","Flag-V13-Gain","Flag-V14-Gain","Flag-V15-Gain","Flag-V16-Gain","Flag-B1-Gain","Flag-B2-Gain","Flag-B3-Gain","Flag-B4-Gain","Flag-B5-Gain","Flag-B6-Gain","Flag-B7-Gain","Flag-B8-Gain","Flag-B9-Gain","Flag-B10-Gain","Flag-B11-Gain","Flag-B12-Gain","Flag-B13-Gain","Flag-B14-Gain","Flag-YG1-Gain","Flag-YG2-Gain","Flag-YG3-Gain","Flag-YG4-Gain","Flag-YG5-Gain","Flag-YG6-Gain","Flag-YG7-Gain","Flag-YG8-Gain","Flag-YG9-Gain","Flag-YG10-Gain","Flag-R1-Gain","Flag-R2-Gain","Flag-R3-Gain","Flag-R4-Gain","Flag-R5-Gain","Flag-R6-Gain","Flag-R7-Gain","Flag-R8-Gain","FSC-% rCV","SSC-% rCV","SSC-B-% rCV","UV1-% rCV","UV2-% rCV","UV3-% rCV","UV4-% rCV","UV5-% rCV","UV6-% rCV","UV7-% rCV","UV8-% rCV","UV9-% rCV","UV10-% rCV","UV11-% rCV","UV12-% rCV","UV13-% rCV","UV14-% rCV","UV15-% rCV","UV16-% rCV","V1-% rCV","V2-% rCV","V3-% rCV","V4-% rCV","V5-% rCV","V6-% rCV","V7-% rCV","V8-% rCV","V9-% rCV","V10-% rCV","V11-% rCV","V12-% rCV","V13-% rCV","V14-% rCV","V15-% rCV","V16-% rCV","B1-% rCV","B2-% rCV","B3-% rCV","B4-% rCV","B5-% rCV","B6-% rCV","B7-% rCV","B8-% rCV","B9-% rCV","B10-% rCV","B11-% rCV","B12-% rCV","B13-% rCV","B14-% rCV","YG1-% rCV","YG2-% rCV","YG3-% rCV","YG4-% rCV","YG5-% rCV","YG6-% rCV","YG7-% rCV","YG8-% rCV","YG9-% rCV","YG10-% rCV","R1-% rCV","R2-% rCV","R3-% rCV","R4-% rCV","R5-% rCV","R6-% rCV","R7-% rCV","R8-% rCV","Flag-FSC-% rCV","Flag-SSC-% rCV","Flag-SSC-B-% rCV","Flag-UV1-% rCV","Flag-UV2-% rCV","Flag-UV3-% rCV","Flag-UV4-% rCV","Flag-UV5-% rCV","Flag-UV6-% rCV","Flag-UV7-% rCV","Flag-UV8-% rCV","Flag-UV9-% rCV","Flag-UV10-% rCV","Flag-UV11-% rCV","Flag-UV12-% rCV","Flag-UV13-% rCV","Flag-UV14-% rCV","Flag-UV15-% rCV","Flag-UV16-% rCV","Flag-V1-% rCV","Flag-V2-% rCV","Flag-V3-% rCV","Flag-V4-% rCV","Flag-V5-% rCV","Flag-V6-% rCV","Flag-V7-% rCV","Flag-V8-% rCV","Flag-V9-% rCV","Flag-V10-% rCV","Flag-V11-% rCV","Flag-V12-% rCV","Flag-V13-% rCV","Flag-V14-% rCV","Flag-V15-% rCV","Flag-V16-% rCV","Flag-B1-% rCV","Flag-B2-% rCV","Flag-B3-% rCV","Flag-B4-% rCV","Flag-B5-% rCV","Flag-B6-% rCV","Flag-B7-% rCV","Flag-B8-% rCV","Flag-B9-% rCV","Flag-B10-% rCV","Flag-B11-% rCV","Flag-B12-% rCV","Flag-B13-% rCV","Flag-B14-% rCV","Flag-YG1-% rCV","Flag-YG2-% rCV","Flag-YG3-% rCV","Flag-YG4-% rCV","Flag-YG5-% rCV","Flag-YG6-% rCV","Flag-YG7-% rCV","Flag-YG8-% rCV","Flag-YG9-% rCV","Flag-YG10-% rCV","Flag-R1-% rCV","Flag-R2-% rCV","Flag-R3-% rCV","Flag-R4-% rCV","Flag-R5-% rCV","Flag-R6-% rCV","Flag-R7-% rCV","Flag-R8-% rCV","UV-Laser Delay","Red-Laser Delay","Blue-Laser Delay","Violet-Laser Delay","YellowGreen-Laser Delay","Flag-UV-Laser Delay","Flag-Red-Laser Delay","Flag-Blue-Laser Delay","Flag-Violet-Laser Delay","Flag-YellowGreen-Laser Delay","UV-Area Scaling Factor","Red-Area Scaling Factor","Blue-Area Scaling Factor","Violet-Area Scaling Factor","YellowGreen-Area Scaling Factor","Flag-UV-Area Scaling Factor","Flag-Red-Area Scaling Factor","Flag-Blue-Area Scaling Factor","Flag-Violet-Area Scaling Factor","Flag-YellowGreen-Area Scaling Factor","FSCAreaScalingFactor","Flag-FSCAreaScalingFactor","Temperature","Flag-Temperature"
2026-04-24 10:25:16,491,279,468,1301,629,437,456,453,583,855,751,990,550,719,622,878,1421,1100,1600,319,421,409,266,290,282,369,495,449,450,354,331,295,354,527,440,1730,1008,889,780,703,545,1139,800,1112,878,531,579,674,1020,719,732,465,941,715,929,625,620,690,751,273,273,501,414,254,285,569,295,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.94622,5.012836,3.927843,3.732208,1.812634,1.515579,1.490282,1.379963,1.363963,1.354702,1.312608,1.341999,1.266757,1.377177,1.472933,1.680067,2.006286,2.258431,3.356366,2.798858,2.74995,2.719062,2.512657,2.439828,2.351149,2.144128,1.913015,1.820552,1.792137,1.738319,1.714442,1.664274,1.729954,1.776373,1.884955,2.947227,2.695489,2.373427,2.19407,1.967176,2.011098,2.032984,2.005701,2.153897,2.179442,2.403109,2.394055,2.616259,2.977418,3.475564,3.240134,3.265115,3.246364,3.133649,2.929637,2.746952,2.910503,2.859858,3.157986,1.725056,1.598414,1.725818,1.652672,1.797201,2.016073,2.384674,3.082769,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-61.05,-30.13,0,29.05,61.2,FALSE,FALSE,FALSE,FALSE,FALSE,0.81,0.79,0.92,0.98,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,0.91,FALSE,30.6,FALSE
2026-04-23 10:22:28,491,279,468,1301,629,437,456,453,583,855,751,990,550,719,622,878,1421,1100,1600,319,421,409,266,290,282,369,495,449,450,354,331,295,354,527,440,1730,1008,889,780,703,545,1139,800,1112,878,531,579,674,1020,719,732,465,941,715,929,625,620,690,751,273,273,501,414,254,285,569,295,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.815705,4.67935,3.847035,3.195301,1.531403,1.351156,1.344701,1.269912,1.27474,1.30103,1.290143,1.309684,1.235684,1.357516,1.409485,1.555215,1.783236,1.88713,2.680549,2.705327,2.649046,2.637965,2.473009,2.377348,2.342235,2.145108,1.920993,1.851587,1.852686,1.788276,1.748774,1.741304,1.775886,1.831012,1.913546,2.643143,2.410069,2.090743,1.885003,1.711795,1.769108,1.804718,1.877803,2.046726,2.079295,2.231188,2.190115,2.35602,2.632938,2.317583,2.233859,2.251358,2.194037,2.329642,2.324217,2.300035,2.39601,2.502506,2.591872,1.557071,1.365428,1.555621,1.462643,1.563226,1.64517,1.960192,2.336124,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-61.1,-30.13,0,29.05,61.13,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,0.93,0.99,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,0.92,FALSE,28.9,FALSE
2026-04-22 10:19:37,491,278,473,1247,616,423,444,435,561,832,742,966,541,719,608,881,1454,1115,1647,322,425,411,268,293,286,375,501,456,461,363,343,306,365,546,451,1705,1022,898,805,713,561,1183,820,1175,904,559,610,707,1065,763,781,501,1015,775,1001,671,665,735,801,290,291,528,433,267,301,594,309,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.962721,4.852153,3.896298,3.729796,1.791537,1.483223,1.469403,1.363409,1.341889,1.305363,1.259206,1.278853,1.224197,1.316158,1.436632,1.616371,2.024895,2.302837,3.449886,2.973288,2.927529,2.897571,2.681228,2.564649,2.4926,2.293335,1.993241,1.894767,1.856436,1.794259,1.72385,1.686439,1.693128,1.745233,1.85217,3.015952,2.799415,2.505496,2.312701,2.061131,2.038037,2.057275,1.976101,2.103898,2.118593,2.358934,2.422272,2.719993,3.05131,3.881729,3.551708,3.561069,3.506086,3.336704,3.062493,2.862828,3.100669,2.991024,3.408611,1.777404,1.652474,1.78014,1.763514,1.963889,2.140604,2.531909,3.219154,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-60.98,-30.1,0,29.03,61.1,FALSE,FALSE,FALSE,FALSE,FALSE,0.81,0.78,0.91,0.98,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,0.9,FALSE,31.4,FALSE
2026-04-21 10:32:19,491,276,479,1305,632,428,453,443,574,832,737,961,540,713,647,966,1596,1257,1812,322,421,410,267,290,284,368,487,443,455,358,354,327,398,608,501,1728,1005,893,783,706,550,1150,822,1215,968,602,656,768,1176,735,753,484,993,770,1038,719,720,813,890,293,302,580,486,305,341,684,357,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.876245,4.772768,3.864505,3.669802,1.754367,1.454513,1.413538,1.327607,1.301777,1.306543,1.340473,1.406935,1.176039,1.341148,1.75187,2.179958,2.549363,2.829684,3.755163,3.035058,2.978909,2.947326,2.7122,2.564233,2.487003,2.275456,1.934272,1.837907,1.824103,1.774459,2.123576,2.444159,2.620112,2.758713,2.788296,2.853174,2.603872,2.372488,2.193735,1.955589,1.926249,1.959651,1.966222,2.183275,2.336061,2.541042,2.614865,2.880371,3.272746,2.934029,2.647544,2.70524,2.695944,2.709482,2.654754,2.690288,2.894272,2.96015,3.17104,1.903736,1.872194,2.530979,2.715231,2.923308,3.172626,3.533014,4.210135,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-61.05,-30.15,0,28.98,61,FALSE,FALSE,FALSE,FALSE,FALSE,0.81,0.79,0.92,0.98,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,0.9,FALSE,29.9,FALSE
2026-04-20 12:03:45,491,274,482,1294,624,425,446,437,569,824,720,945,532,716,675,1010,1689,1305,1970,323,423,405,265,289,279,363,478,440,451,360,367,347,429,647,545,1758,1013,904,782,703,553,1178,850,1265,1044,644,706,836,1277,743,783,512,1047,820,1134,785,803,911,1006,304,322,626,540,337,380,761,402,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.067501,4.92311,3.889515,4.050214,1.847281,1.522791,1.489285,1.39983,1.355033,1.324657,1.277923,1.310221,1.19407,1.330167,1.574101,1.859255,2.344302,2.691843,4.071354,3.003426,2.997182,2.946553,2.729455,2.585947,2.506711,2.251493,1.899638,1.807772,1.762665,1.691976,1.725498,1.723599,1.817756,1.882317,2.078398,3.17837,2.919184,2.634922,2.47411,2.232952,2.18769,2.182068,2.126735,2.216397,2.316489,2.533447,2.646112,2.959582,3.581503,4.517409,4.143319,4.109047,4.091556,3.796887,3.437222,3.236422,3.464129,3.388047,3.858634,1.96515,1.912261,2.136786,2.168543,2.374495,2.709535,3.194904,4.24506,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-60.95,-30.1,0,29.05,61.05,FALSE,FALSE,FALSE,FALSE,FALSE,0.81,0.78,0.9,0.97,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,0.89,FALSE,31.8,FALSE
2026-04-17 09:26:49,491,276,472,1331,630,437,463,455,582,863,761,992,549,735,609,861,1411,1087,1570,317,421,407,267,291,283,371,492,445,448,351,326,291,344,513,424,1754,1019,890,792,707,539,1143,779,1111,861,518,563,655,981,707,708,459,943,708,907,603,595,654,713,279,273,482,403,247,277,545,281,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.918198,4.988329,3.948044,3.390706,1.634084,1.439043,1.430929,1.366612,1.334896,1.353279,1.32019,1.362491,1.301035,1.394502,1.453897,1.596406,1.842086,1.979207,2.710327,2.634843,2.606979,2.596916,2.406337,2.316513,2.257522,2.107767,1.885671,1.798174,1.793971,1.724978,1.710603,1.679461,1.714,1.773349,1.877432,2.720138,2.437964,2.105609,1.942459,1.784257,1.830675,1.870882,1.892691,2.081327,2.120937,2.270886,2.239463,2.42703,2.598059,2.530916,2.456898,2.448678,2.391443,2.489906,2.470214,2.423765,2.566357,2.644041,2.744603,1.552449,1.405525,1.585762,1.49689,1.565758,1.66481,1.940979,2.486845,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-61.1,-30.08,0,29.1,61.25,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.81,0.94,0.99,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,0.93,FALSE,28.6,FALSE
2026-04-16 09:02:56,491,276,472,1331,630,437,463,455,582,863,761,992,549,735,609,861,1411,1087,1570,317,421,407,267,291,283,371,492,445,448,351,326,291,344,513,424,1754,1019,890,792,707,539,1143,779,1111,861,518,563,655,981,707,708,459,943,708,907,603,595,654,713,279,273,482,403,247,277,545,281,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.888973,5.005605,3.867541,3.240432,1.566849,1.333498,1.336955,1.255752,1.250603,1.322729,1.318378,1.332635,1.245923,1.404312,1.418618,1.567875,1.768368,1.918689,2.616123,2.688425,2.637545,2.59796,2.391888,2.269711,2.235641,2.049824,1.857952,1.784904,1.768542,1.672987,1.677574,1.648657,1.668226,1.721805,1.830567,2.635741,2.301731,2.042062,1.849441,1.682793,1.771846,1.821469,1.877092,2.058654,2.088913,2.230256,2.232427,2.444733,2.632751,4.049839,3.776925,3.748132,3.641739,3.190248,2.617722,2.314022,2.423192,2.253931,2.588844,1.635036,1.367436,1.550787,1.49517,1.554346,1.656989,1.953375,2.426677,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-61.1,-30.1,0,29.08,61.23,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.81,0.94,0.99,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,0.93,FALSE,28.3,FALSE
2026-04-14 10:08:00,491,271,466,1297,625,428,455,441,567,833,718,938,530,714,648,960,1590,1263,1851,318,416,405,264,287,278,359,477,436,442,350,352,327,401,607,505,1711,997,856,753,677,531,1116,787,1160,961,587,643,763,1155,699,720,466,958,752,1011,706,714,798,880,283,293,560,489,303,342,679,358,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.005175,5.128458,3.985386,3.463272,1.684753,1.402577,1.37389,1.303863,1.291759,1.315826,1.421027,1.565525,1.220923,1.331735,2.152035,2.979565,3.397025,3.666141,4.45895,2.243854,2.151452,2.107468,1.982771,1.941592,1.939916,1.87832,1.846796,1.66397,1.666651,1.691312,2.199541,2.726187,3.070757,3.349149,3.554524,2.589311,2.311763,2.106346,1.981825,1.779487,1.800118,1.753406,1.882643,2.511129,2.975391,3.2263,3.356089,3.679128,3.794847,2.111011,1.900324,1.942941,2.043491,2.292787,2.860216,3.474441,3.826132,4.116418,4.288733,1.592328,1.885054,2.792649,3.207544,3.45852,3.617448,3.998308,4.598774,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-60.98,-30.03,0,29.08,61.23,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,0.93,0.99,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,0.92,FALSE,28.3,FALSE
